,x,y,z
0,1.0,1.0,1.0
1,0.9978999097499673,0.9974999999999712,0.9979501804999934
2,0.9937214501549455,0.9925246778478752,0.9938687699067759
3,0.9875186104679436,0.9851353397154736,0.9878008538407508
4,0.9793766122667313,0.9754286470384211,0.9798168925813859
5,0.96941012629229,0.9635344323645865,0.9700102728015293
6,0.9577607954534717,0.9496126716728662,0.9584940446757576
7,0.9445941406333433,0.9338497110238951,0.9453970497835141
8,0.9300959458124768,0.91645387147079,0.930859681248022
9,0.9144682345728131,0.8976505767855052,0.9150295321309186
10,0.8979249606732368,0.8776771628778464,0.8980571806456523
11,0.8806875408244382,0.8567775353230265,0.8800923332040012
12,0.8629803580836467,0.8351968420983334,0.861280502789426
13,0.8450263597774132,0.8131763227739659,0.841760346287803
14,0.8270428651241862,0.7909484836559597,0.8216617264885298
15,0.8092376855335337,0.7687327316488317,0.801104508553277
16,0.7918056457904824,0.7467315789704309,0.7801980518751136
17,0.7749255779288204,0.7251275074639891,0.7590413198795638
18,0.7587578424773324,0.7040805562465516,0.7377235040746692
19,0.7434424147615887,0.6837266708432006,0.7163250443797957
20,0.7290975577349607,0.664176826655181,0.6949189238496103
21,0.7158190878403212,0.6455169152716994,0.6735721198568537
22,0.7036802268286585,0.6278083592336784,0.6523471028395921
23,0.6927320201376761,0.6110893997014766,0.6313032854396885
24,0.6830042909465713,0.5953769822828883,0.6104983376629113
25,0.674507087792449,0.5806691492654024,0.5899892970346161
26,0.6672325720959167,0.5669478320050849,0.5698334170635552
27,0.6611572797848012,0.5541819257866157,0.5500887137683259
28,0.6562446785949334,0.5423305218305916,0.5308141897588275
29,0.6524479303763006,0.5313461681640091,0.5120697390153218
30,0.6497127572997178,0.5211780336133004,0.4939157625397421
31,0.6479803041513555,0.5117748577287203,0.47641255349870615
32,0.6471898878804705,0.5030875838914938,0.4596195370554814
33,0.6472815317232378,0.49507159223614844,0.44359447078409703
34,0.648198195084965,0.4876884714677606,0.42839272252782384
35,0.6498876311434141,0.48090729150817824,0.4140667411139358
36,0.6523038297172854,0.4747053590535461,0.4006658206772414
37,0.6554080301629145,0.4690684524748166,0.3882362328453916
38,0.6591693142750473,0.46399053848621197,0.37682176588065197
39,0.6635648089294608,0.45947296908118584,0.366464670189879
