,x,y,z
0,-0.5,-0.5,0.5
1,-0.5000041184152313,-0.5,0.49999176316953736
2,-0.5000123650161105,-0.4999999999289292,0.4999754221464241
3,-0.500024738818745,-0.49999999959748176,0.4999511278054404
4,-0.5000412384440761,-0.49999999868472306,0.4999190282239926
5,-0.5000618621290834,-0.49999999672610845,0.49987926873417865
6,-0.5000866077381624,-0.49999999310282167,0.49983199197395894
7,-0.5001154727746333,-0.49999998703234466,0.49977733793744733
8,-0.5001484543923443,-0.49999997756017533,0.49971544402433443
9,-0.5001855494073328,-0.4999999635526153,0.49964644508845646
10,-0.5002267543095124,-0.4999999436905525,0.49957047348552125
11,-0.5002720652743571,-0.49999991646416997,0.4994876591200037
12,-0.5003214781745543,-0.4999998801685137,0.4993981294912217
13,-0.5003749885916023,-0.49999983289985817,0.4993020097386045
14,-0.5004325918273295,-0.4999997725528105,0.4991994226861637
15,-0.500494282915314,-0.4999996968180984,0.4990904888861784
16,-0.5005600566321871,-0.49999960318098985,0.4989753266621052
17,-0.5006299075088008,-0.4999994889202953,0.4988540521507232
18,-0.5007038298412462,-0.4999993511079069,0.49872677934352494
19,-0.500781817701708,-0.4999991866088316,0.4985936201273637
20,-0.5008638649491443,-0.49999899208167664,0.49845468432436696
21,-0.5009499652397783,-0.49999876397955056,0.49831007973112723
22,-0.501040112037396,-0.49999849855134265,0.4981599121571796
23,-0.5011342986234375,-0.4999981918433483,0.4980042854627767
24,-0.5012325181068784,-0.49999783970120826,0.4978433015959713
25,-0.501334763433892,-0.499997437772132,0.4976770606290161
26,-0.5014410273972895,-0.49999698150737854,0.49750566079409175
27,-0.5015513026457311,-0.4999964661649677,0.49732919851837193
28,-0.5016655816927086,-0.4999958868125985,0.497147768458437
29,-0.501783856925291,-0.49999523833075177,0.49696146353404497
30,-0.5019061206126372,-0.4999945154159558,0.49677037496127047
31,-0.5020323649142687,-0.4999937125841957,0.49657459228502127
32,-0.5021625818881064,-0.4999928241744478,0.4963742034109428
33,-0.5022967634982669,-0.4999918443523219,0.49616929463672
34,-0.5024349016226222,-0.49999076711379653,0.49595995068278653
35,-0.5025769880601206,-0.4999895862890308,0.4957462547224512
36,-0.5027230145378723,-0.4999882955462408,0.4955282884114514
37,-0.5028729727179987,-0.4999868883956267,0.49530613191694295
38,-0.5030268542042501,-0.49998535819333945,0.4950798639459363
39,-0.5031846505483913,-0.49998369814547583,0.4948495617731884
40,-0.5033463532563599,-0.4999819013120922,0.49461530126856
41,-0.5035119537941978,-0.49997996061122746,0.4943771569238476
42,-0.5036814435937612,-0.49997786882292683,0.49413520187909915
43,-0.5038548140582102,-0.49997561859325856,0.49388950794842373
44,-0.5040320565672829,-0.4999732024383166,0.493640145645303
45,-0.5042131624823567,-0.4999706127482025,0.4933871842074149
46,-0.5043981231513006,-0.4999678417909805,0.49313069162097756
47,-0.504586929913123,-0.49996488171660125,0.4928707346446231
48,-0.5047795741024181,-0.4999617245607875,0.4926073788328095
49,-0.504976047053615,-0.4999583622488797,0.4923406885587797
50,-0.5051763401050341,-0.4999547865996349,0.4920707270370767
51,-0.5053804446027551,-0.4999509893289779,0.4917975563456224
52,-0.5055883519042997,-0.49994696205369965,0.49152123744736936
53,-0.505800053382135,-0.4999426962951007,0.4912418302115338
54,-0.5060155404269993,-0.49993818348257757,0.49095939343441725
55,-0.5062348044510581,-0.4999334149571496,0.4906739848598257
56,-0.5064578368908917,-0.499928381974924,0.4903856611990941
57,-0.5066846292103199,-0.4999230757104984,0.49009447815072343
58,-0.5069151729030676,-0.4999174872602986,0.48980049041963897
59,-0.5071494594952773,-0.49991160764585174,0.4895037517360769
60,-0.5073874805478698,-0.4999054278169921,0.48920431487410665
61,-0.5076292276587596,-0.49989893865500107,0.48890223166979635
62,-0.5078746924649298,-0.49989213097567897,0.4885975530390292
