,dorsal1,dorsal2,anterior1,anterior2
0,90.0,90.0,0.0,0.0
1,89.99953566881241,89.99953566881241,0.0009286624325589126,-0.0009286624325589126
2,89.99860587395267,89.99860587395267,0.002771134226109259,-0.002771134226109259
3,89.99721064963987,89.99721064963987,0.005510503476341938,-0.005510503476341938
4,89.99535003009537,89.99535003009537,0.009130169078796394,-0.009130169078796394
5,89.99302404954703,89.99302404954703,0.013613836350466127,-0.013613836350466127
6,89.99023274223454,89.99023274223454,0.01894551081772541,-0.01894551081772541
7,89.9869761424159,89.9869761424159,0.025109492586473287,-0.025109492586473287
8,89.98325428437495,89.98325428437495,0.03209037102192094,-0.03209037102192094
9,89.97906720242936,89.97906720242936,0.039873019266940785,-0.039873019266940785
10,89.9744149309396,89.9744149309396,0.048442588981232354,-0.048442588981232354
11,89.96929750431818,89.96929750431818,0.057784505122019075,-0.057784505122019075
12,89.96371495703946,89.96371495703946,0.06788446080614512,-0.06788446080614512
13,89.9576673236498,89.9576673236498,0.07872841240021372,-0.07872841240021372
14,89.95115463877781,89.95115463877781,0.09030257445944773,-0.09030257445944773
15,89.9441769371448,89.9441769371448,0.10259341498830712,-0.10259341498830712
16,89.93673425357547,89.93673425357547,0.11558765066136073,-0.11558765066136073
17,89.92882662300828,89.92882662300828,0.1292722421637284,-0.1292722421637284
18,89.92045408050609,89.92045408050609,0.14363438963310052,-0.14363438963310052
19,89.91161666126656,89.91161666126656,0.15866152816335966,-0.15866152816335966
20,89.90231440063235,89.90231440063235,0.17434132339441638,-0.17434132339441638
21,89.89254733410115,89.89254733410115,0.19066166721851577,-0.19066166721851577
22,89.88231549733563,89.88231549733563,0.20761067351891527,-0.20761067351891527
23,89.87161892617286,89.87161892617286,0.225176674048953,-0.225176674048953
24,89.86045765663368,89.86045765663368,0.2433482143135195,-0.2433482143135195
25,89.84883172493151,89.84883172493151,0.2621140495960298,-0.2621140495960298
26,89.83674116748111,89.83674116748111,0.2814631410517806,-0.2814631410517806
27,89.82418602090665,89.82418602090665,0.30138465182942537,-0.30138465182942537
28,89.81116632204966,89.81116632204966,0.3218679433288916,-0.3218679433288916
29,89.79768210797651,89.79768210797651,0.3429025714960559,-0.3429025714960559
30,89.78373341598544,89.78373341598544,0.36447828319684433,-0.36447828319684433
31,89.76932028361318,89.76932028361318,0.3865850126710869,-0.3865850126710869
32,89.75444274864132,89.75444274864132,0.40921287803907314,-0.40921287803907314
33,89.73910084910203,89.73910084910203,0.43235217789577324,-0.43235217789577324
34,89.72329462328352,89.72329462328352,0.45599338795746097,-0.45599338795746097
35,89.70702410973507,89.70702410973507,0.48012715778163,-0.48012715778163
36,89.69028934727159,89.69028934727159,0.5047443075520069,-0.5047443075520069
37,89.67309037497778,89.67309037497778,0.5298358249184527,-0.5298358249184527
38,89.65542723221189,89.65542723221189,0.5553928619129981,-0.5553928619129981
39,89.63729995860919,89.63729995860919,0.5814067319160883,-0.5814067319160883
40,89.61870859408472,89.61870859408472,0.6078689066833891,-0.6078689066833891
41,89.59965317883609,89.59965317883609,0.6347710134386458,-0.6347710134386458
42,89.58013375334554,89.58013375334554,0.662104832020074,-0.662104832020074
43,89.56015035838178,89.56015035838178,0.6898622920795386,-0.6898622920795386
44,89.5397030350015,89.5397030350015,0.7180354703412992,-0.7180354703412992
45,89.51879182455038,89.51879182455038,0.7466165879175068,-0.7466165879175068
46,89.4974167686639,89.4974167686639,0.7755980076698707,-0.7755980076698707
47,89.47557790926776,89.47557790926776,0.8049722316289939,-0.8049722316289939
48,89.45327528857796,89.45327528857796,0.8347318984615012,-0.8347318984615012
49,89.43050894910056,89.43050894910056,0.8648697809906409,-0.8648697809906409
50,89.40727893363115,89.40727893363115,0.8953787837646849,-0.8953787837646849
51,89.38358528525409,89.38358528525409,0.9262519406685479,-0.9262519406685479
52,89.35942804734137,89.35942804734137,0.9574824125901995,-0.9574824125901995
53,89.3348072635512,89.3348072635512,0.9890634851260254,-0.9890634851260254
54,89.30972297782647,89.30972297782647,1.0209885663380462,-1.0209885663380462
55,89.28417523439285,89.28417523439285,1.0532511845485575,-1.0532511845485575
56,89.2581640777566,89.2581640777566,1.0858449861839936,-1.0858449861839936
57,89.23168955270235,89.23168955270235,1.1187637336543912,-1.1187637336543912
58,89.20475170429047,89.20475170429047,1.1520013032805183,-1.1520013032805183
59,89.17735057785436,89.17735057785436,1.1855516832604067,-1.1855516832604067
60,89.1494862189975,89.1494862189975,1.2194089716684609,-1.2194089716684609
61,89.12115867359026,89.12115867359026,1.2535673745059104,-1.2535673745059104
62,89.09236798776674,89.09236798776674,1.2880212037766863,-1.2880212037766863
63,89.06311420792112,89.06311420792112,1.3227648756114943,-1.3227648756114943
64,89.03339738070423,89.03339738070423,1.357792908416987,-1.357792908416987
65,89.00321755301968,89.00321755301968,1.3930999210706785,-1.3930999210706785
66,88.97257477202001,88.97257477202001,1.4286806311451876,-1.4286806311451876
67,88.94146908510265,88.94146908510265,1.4645298531671642,-1.4645298531671642
68,88.9099005399059,88.9099005399059,1.50064249691255,-1.50064249691255
69,88.87786918430456,88.87786918430456,1.5370135657293105,-1.5370135657293105
70,88.84537506640565,88.84537506640565,1.573638154897347,-1.573638154897347
71,88.81241823454408,88.81241823454408,1.6105114500170685,-1.6105114500170685
72,88.77899873727804,88.77899873727804,1.6476287254274309,-1.6476287254274309
73,88.74511662338449,88.74511662338449,1.6849853426578862,-1.6849853426578862
74,88.71077194185449,88.71077194185449,1.7225767489051171,-1.7225767489051171
