,x,y,z
0,0.5,-0.5,0.5
1,0.49999567150459634,-0.5,0.5000086569908073
2,0.4999870036537015,-0.4999999999213047,0.5000258230754138
3,0.4999739960147894,-0.4999999995536501,0.5000513314921551
4,0.4999566477197787,-0.4999999985396034,0.5000850187348973
5,0.499934957478249,-0.4999999963606105,0.5001267244892516
6,0.49990892359091466,-0.4999999923245733,0.5001762915699508
7,0.4998785439633042,-0.499999985554848,0.5002335658593711
8,0.49984381611959683,-0.4999999749805595,0.5002983962471775
9,0.49980473721657037,-0.49999995932813657,0.5003706345710794
10,0.49976130405762026,-0.4999999371139747,0.5004501355586753
11,0.49971351310681056,-0.49999990663814176,0.5005367567703725
12,0.4996613605029223,-0.4999998659790451,0.5006303585433648
13,0.49960484207346734,-0.4999998129889854,0.500730803936653
14,0.4995439533486378,-0.49999974529052493,0.5008379586770914
15,0.49947868957516484,-0.4999996602736048,0.5009516911064456
16,0.49940904573006156,-0.4999995550933479,0.5010718721294474
17,0.499335016534229,-0.4999994266684894,0.5011983751628304
18,0.49925659646590437,-0.4999992716803801,0.5013310760853326
19,0.49917377977393346,-0.49999908657251146,0.5014698531886506
20,0.4990865604908518,-0.4999988675505138,0.5016145871293315
21,0.4989949324457594,-0.4999986105825839,0.5017651608815883
22,0.4988988892769762,-0.49999831140029904,0.501921459691023
23,0.4987984244444678,-0.49999796549978,0.5020833710292452
24,0.4986935312420304,-0.49999756814316454,0.5022507845493704
25,0.49858420280922733,-0.49999711436035993,0.5024235920423853
26,0.4984704321430689,-0.4999965989510408,0.5026016873943642
27,0.49835221210943065,-0.49999601648686454,0.5027849665445245
28,0.49822953545420334,-0.49999536131387584,0.5029733274441068
29,0.4981023948141715,-0.4999946275550763,0.5031666700160646
30,0.49797078272761713,-0.4999938091131344,0.503364896115552
31,0.4978346916446457,-0.4999928996732152,0.5035679094911936
32,0.49769411393723345,-0.4999918927059087,0.5037756157471245
33,0.49754904190899424,-0.4999907814702392,0.5039879223057869
34,0.49739946780466676,-0.4999895590167378,0.5042047383714686
35,0.49724538381932154,-0.49998821819056316,0.5044259748945711
36,0.49708678210728885,-0.49998675163465484,0.5046515445365944
37,0.4969236547908094,-0.4999851517929068,0.504881361635825
38,0.4967559939684093,-0.4999834109133489,0.5051153421737129
39,0.4965837917230015,-0.4999815210513246,0.5053534037419276
40,0.49640704012971676,-0.49997947407265525,0.5055954655100773
41,0.4962257312634673,-0.49997726165678147,0.5058414481940807
42,0.49603985720624577,-0.49997487529987356,0.5060912740251783
43,0.49584941005416416,-0.4999723063179026,0.5063448667195701
44,0.49565438192423594,-0.4999695458496667,0.5066021514486695
45,0.4954547649609058,-0.4999665848597644,0.5068630548099582
46,0.4952505513423313,-0.49996341414151213,0.5071275047984339
47,0.49504173328642115,-0.4999600243197982,0.507395430778636
48,0.4948283030566342,-0.49995640585387147,0.5076667634572388
49,0.49461025296754496,-0.49995254904005915,0.5079414348562016
50,0.49438757539017947,-0.49994844401441146,0.5082193782864626
51,0.49416026275712766,-0.49994408075526975,0.5085005283221672
52,0.4939283075674362,-0.499939449085756,0.5087848207754188
53,0.493691702391288,-0.4999345386761818,0.509072192671541
54,0.49345043987447285,-0.4999293390463747,0.5093625822248419
55,0.49320451274265487,-0.49992383956792086,0.5096559288148684
56,0.49295391380544196,-0.49991802946632347,0.5099521729631419
57,0.4926986359602625,-0.4999118978230752,0.5102512563103632
58,0.49243867219605425,-0.4999054335776455,0.5105531215940791
59,0.4921740155967718,-0.4998986255293813,0.5108577126267988
60,0.49190465934471633,-0.499891462339322,0.5111649742745521
61,0.49163059672369397,-0.499883932531929,0.5114748524358785
62,0.4913518211220079,-0.49987602449672913,0.5117872940212392
63,0.4910683260352887,-0.4998677264898744,0.5121022469328425
64,0.49078010506916864,-0.49985902663561654,0.5124196600448732
65,0.4904871519418047,-0.4998499129276997,0.5127394831841183
66,0.49018946048625556,-0.49984037323067004,0.5130616671109793
67,0.4898870246527171,-0.4998303952811048,0.5133861635008633
68,0.48957983851062165,-0.4998199666887617,0.5137129249259447
69,0.48926789625060524,-0.4998090749376499,0.5140419048372896
70,0.4889511921863484,-0.4997977073870236,0.5143730575473344
71,0.48862972075629457,-0.4997858512723007,0.514706338212711
72,0.4883034765252503,-0.49977349370590696,0.5150417028174115
73,0.48797245418587276,-0.4997606216780483,0.515379108156285
74,0.48763664856004807,-0.49974722205741184,0.5157185118188582
75,0.487296054600165,-0.4997332815917984,0.5160598721734742
76,0.48695066739028847,-0.4997187869086872,0.5164031483517408
77,0.4866004821472366,-0.4997037245157354,0.5167483002332839
78,0.4862454942215656,-0.49968808080121363,0.5170952884307963
79,0.4858856990984664,-0.4996718420343794,0.5174440742753784
80,0.48552109239857677,-0.4996549943657908,0.517794619802162
81,0.48515166987871267,-0.49963752382756105,0.5181468877362128
82,0.4847774274325229,-0.4996194163335571,0.5185008414787041
83,0.4843983610910699,-0.49960065767954304,0.5188564450933572
84,0.4840144670233407,-0.4995812335432708,0.5192136632931409
85,0.48362574153669174,-0.4995611294845194,0.5195724614272262
86,0.4832321810772295,-0.49954033094508526,0.5199328054681898
87,0.482833782230132,-0.4995188232487241,0.52029466199946
88,0.482430541719913,-0.4994965916010478,0.5206579982030024
89,0.4820224564106321,-0.4994736210893768,0.5210227818472376
90,0.4816095233060544,-0.49944989668254997,0.5213889812751863
91,0.4811917395497615,-0.49942540323069395,0.5217565653928385
92,0.48076910242521786,-0.4994001254649535,0.5221255036577405
93,0.4803416093557939,-0.49937404799718443,0.5224957660677942
94,0.4799092579047498,-0.4993471553196107,0.5228673231502674
95,0.47947204577518127,-0.49931943180444766,0.5232401459510062
96,0.4790299708099307,-0.4992908617034923,0.5236142060238488
97,0.47858303099146554,-0.49926142914768307,0.5239894754202342
98,0.47813122444172634,-0.4992311181466296,0.524365926679003
99,0.47767454942194687,-0.49919991258811497,0.5247435328163845
100,0.4772130043324481,-0.4991677962375708,0.5251222673161686
101,0.47674658771240835,-0.49913475273752783,0.525502104120056
102,0.47627529823961157,-0.4991007656070426,0.5258830176181846
103,0.47579913473017577,-0.4990658182411013,0.5262649826398274
104,0.47531809613826315,-0.4990298939100033,0.5266479744442595
105,0.4748321815557742,-0.4989929757587244,0.5270319687117889
106,0.474341390212027,-0.49895504680626207,0.5274169415349497
107,0.47384572147342363,-0.4989160899449627,0.5278028694098515
108,0.4733451748431056,-0.498876087939834,0.5281897292276856
109,0.472839749960599,-0.4988350234278414,0.5285774982663805
110,0.4723294466014519,-0.49879287891719143,0.5289661541824068
111,0.4718142646768642,-0.4987496367866022,0.5293556750027272
112,0.47129420423331303,-0.4987052792845628,0.529746039116888
113,0.47076926545217257,-0.4986597885285816,0.5301372252692501
114,0.47023944864933215,-0.49861314650442573,0.5305292125513563
115,0.46970475427481184,-0.4985653350653517,0.5309219803944321
116,0.4691651829123778,-0.49851633593132894,0.5313155085620171
117,0.46862073527915793,-0.49846613068825624,0.5317097771427248
118,0.468071412225259,-0.4984147007871733,0.532104766543127
119,0.46751721473338653,-0.4983620275434671,0.532500457480762
120,0.46695814391846796,-0.49830809213607413,0.5328968309772628
121,0.4663942010272802,-0.4982528756066803,0.5332938683516028
122,0.46582538743808255,-0.49819635885891794,0.5336915512134575
123,0.4652517046602555,-0.49813852265756164,0.5340898614566792
124,0.46467315433394657,-0.49807934762772316,0.5344887812528829
125,0.4640897382297235,-0.4980188142540466,0.5348882930451397
126,0.46350145824823574,-0.4979569028799041,0.5352883795417781
127,0.4629083164198851,-0.49789359370659275,0.5356890237102885
128,0.46231031490450564,-0.4978288667925341,0.5360902087713305
129,0.4617074559910539,-0.49776270205247547,0.53649191819284
130,0.46109974209730964,-0.4976950792566956,0.5368941356842346
131,0.46048717576958786,-0.4976259780302131,0.5372968451907147
132,0.4598697596824627,-0.4975553778520001,0.5377000308876598
133,0.45924749663850295,-0.4974832580542008,0.538103677175116
134,0.45862038956802076,-0.497409597821355,0.5385077686723747
135,0.4579884415288327,-0.4973343761896285,0.53891229021264
136,0.45735165570603464,-0.49725757204604926,0.5393172268377823
137,0.4567100354117898,-0.4971791641277511,0.5397225637931783
138,0.4560635840851312,-0.4970991310212247,0.5401282865226331
139,0.455412305291778,-0.49701745116157636,0.5405343806633852
140,0.4547562027239666,-0.49693410283179534,0.5409408320411911
141,0.4540952802002961,-0.4968490641620298,0.5413476266654889
142,0.4534295416655892,-0.49676231312887187,0.541754750724638
143,0.4527589911907676,-0.49667382755465245,0.5421621905812356
144,0.45208363297274345,-0.4965835851067456,0.5425699327675064
145,0.4514034713343254,-0.49649156329688343,0.5429779639807647
146,0.45071851072414076,-0.49639773948048144,0.5433862710789478
147,0.45002875571657325,-0.49630209085597465,0.543794841076219
148,0.4493342110117161,-0.4962045944641653,0.5442036611386389
149,0.4486348814353415,-0.49610522718758177,0.5446127185799036
150,0.4479307719388856,-0.49600396574984945,0.5450220008571476
151,0.44722188759944914,-0.4959007867150737,0.5454314955668125
152,0.4465082336198146,-0.49579566648723505,0.5458411904405771
153,0.4457898153284787,-0.4956885813095973,0.54625107334135
154,0.44506663817970094,-0.4955795072641282,0.5466611322593224
155,0.44433870775356804,-0.4954684202709334,0.5470713553080796
156,0.4436060297560742,-0.4953552960877038,0.5474817307207712
157,0.44286861001921685,-0.4952401103091763,0.547892246846338
158,0.4421264545011084,-0.4951228383666086,0.5483028921457936
159,0.4413795692861032,-0.4950034555272676,0.5487136551885621
160,0.4406279605849405,-0.49488193689393256,0.5491245246488672
161,0.4398716347349021,-0.494758257404412,0.5495354893021754
162,0.43911059819998577,-0.49463239183107566,0.5499465380216896
163,0.43834485757109354,-0.4945043147804012,0.550357659774892
164,0.43757441956623516,-0.49437400069253545,0.5507688436201382
165,0.43679929103074605,-0.4942414238408712,0.5511800787032969
166,0.4360194789375203,-0.494106558331639,0.5515913542544384
167,0.4352349903872578,-0.49396937810351443,0.5520026595845683
168,0.43444583260872605,-0.493829856927241,0.5524139840824067
169,0.43365201295903555,-0.4936879684052689,0.5528253172112113
170,0.4328535389239298,-0.49354368597140924,0.5532366485056434
171,0.4320504181180885,-0.49339698289050465,0.5536479675686765
172,0.43124265828544434,-0.4932478322581161,0.5540592640685464
173,0.43043026729951334,-0.49309620700022555,0.5544705277357412
174,0.42961325316373783,-0.49294207987295563,0.5548817483600309
175,0.42879162401184284,-0.49278542346230536,0.555292915787536
176,0.4279653881082044,-0.4926262101839029,0.5557040199178336
177,0.4271345538482306,-0.4924644122827748,0.5561150507011003
178,0.426299129758755,-0.4923000018331326,0.5565259981352919
179,0.4254591244984411,-0.4921329507381759,0.5569368522633573
180,0.424614546858199,-0.4919632307299133,0.5573476031704878
181,0.42376540576161337,-0.491790813369,0.5577582409813998
182,0.4229117102653821,-0.4916156700445931,0.5581687558576499
183,0.4220534695597661,-0.4914377719742245,0.558579137994983
184,0.4211906929690491,-0.4912570902036912,0.558989377620711
185,0.42032338995200824,-0.49107359560696356,0.5593994649911224
186,0.4194515701023942,-0.4908872588861114,0.5598093903889216
187,0.41857524314942096,-0.4906980505712479,0.5602191441206981
188,0.4176944189582649,-0.49050594102049183,0.5606287165144224
189,0.4168091075305731,-0.4903109004199479,0.5610380979169715
190,0.41591931900497997,-0.4901128987837054,0.5614472786916803
191,0.41502506365763286,-0.48991190595385536,0.5618562492159196
192,0.41412635190272507,-0.48970789160052625,0.5622649998786994
193,0.41322319429303717,-0.4895008252219384,0.5626735210782978
194,0.41231560152048563,-0.48929067614447713,0.5630818032199137
195,0.4114035844166785,-0.4890774135227849,0.5634898367133434
196,0.41048715395347807,-0.48886100633987234,0.5638976119706798
197,0.4095663212435697,-0.48864142340724886,0.5643051194040345
198,0.4086410975410373,-0.48841863336507196,0.5647123494232813
199,0.40771149424194436,-0.48819260468231657,0.5651192924338209
200,0.4067775228849204,-0.48796330565696344,0.5655259388343661
201,0.4058391951517529,-0.48773070441620753,0.5659322790147471
202,0.40489652286798344,-0.4874947689166862,0.5663383033537357
203,0.4039495180035095,-0.48725546694472704,0.5667440022168887
204,0.40299819267318887,-0.4870127661166164,0.5671493659544092
205,0.40204255913744935,-0.4867666338788876,0.5675543848990257
206,0.4010826298029007,-0.4865170375086295,0.5679590493638874
207,0.40011841722295066,-0.48626394411381646,0.5683633496404777
208,0.39914993409842303,-0.48600732063365776,0.5687672759965419
209,0.3981771932781785,-0.4857471338389687,0.569170818674031
210,0.3972002077597377,-0.4854833503325626,0.5695739678870606
211,0.3962189906899054,-0.4852159365496635,0.5699767138198838
212,0.3952335553653968,-0.4849448587583407,0.5703790466248778
213,0.394243915233464,-0.4846700830599646,0.5707809564205443
214,0.393250083892524,-0.4843915753896842,0.571182433289522
215,0.3922520750927861,-0.48410930151692627,0.5715834672766125
216,0.3912499027368798,-0.483823227045917,0.5719840483868165
217,0.39024358088048217,-0.4835333174162253,0.5723841665833829
218,0.38923312373294405,-0.4832395379033289,0.5727838117858673
219,0.3882185456579156,-0.482941853619203,0.5731829738682026
220,0.3871998611739698,-0.4826402295129313,0.5735816426567776
221,0.38617708495522446,-0.48233463037134067,0.5739798079285263
222,0.3851502318319615,-0.4820250208196585,0.5743774594090264
223,0.384119316791244,-0.48171136532219366,0.5747745867706051
224,0.38308435497753,-0.4813936281830411,0.5751711796304546
225,0.38204536169328285,-0.4810717735468102,0.575567227548754
226,0.3810023523995778,-0.4807457653993773,0.5759627200267992
227,0.3799553427167047,-0.4804155675686625,0.5763576465051397
228,0.37890434842476584,-0.480081143725431,0.5767519963617211
229,0.3778493854642687,-0.479742457384119,0.5771457589100351
230,0.3767904699367141,-0.47939947190368537,0.577538923397273
231,0.3757276181051781,-0.4790521504884874,0.5779314790024865
232,0.37466084639488784,-0.47870045618918344,0.5783234148347525
233,0.37359017139379136,-0.4783443519036602,0.5787147199313417
234,0.3725156098531201,-0.477983800377987,0.579105383255893
235,0.37143717868794457,-0.4776187642073958,0.5794953936965896
236,0.37035489497772217,-0.47724920583728825,0.5798847400643404
237,0.3692687759668372,-0.4768750875642694,0.5802734110909628
238,0.3681788390651324,-0.4764963715372087,0.5806613954273692
239,0.3670851018484316,-0.47611301975832887,0.5810486816417554
240,0.36598758205905374,-0.47572499408432206,0.5814352582177911
241,0.3648862976063164,-0.4753322562274946,0.5818211135528119
242,0.3637812665670306,-0.47493476775693994,0.5822062359560127
243,0.362672507185984,-0.4745324900997407,0.5825906136466424
244,0.3615600378764145,-0.47412538454219955,0.5829742347521986
245,0.36044387722047205,-0.4737134122310998,0.5833570873066232
246,0.35932404396966905,-0.47329653417499573,0.5837391592484982
247,0.35820055704531906,-0.472874711245533,0.5841204384192407
248,0.3570734355389629,-0.4724479041787999,0.584500912561298
249,0.3559426987127825,-0.4720160735767094,0.5848805693163417
250,0.354808366000001,-0.4715791799084122,0.5852593962234603
251,0.35367045700526994,-0.471137183511742,0.5856373807173516
252,0.3525289915050424,-0.47069004459469255,0.5860145101265122
253,0.35138398944793164,-0.47023772323692714,0.586390771671426
254,0.35023547095505525,-0.4697801793913211,0.5867661524627505
255,0.34908345632036414,-0.4693173728855376,0.5871406394995009
256,0.34792796601095605,-0.46884926342363714,0.5875142196672308
257,0.34676902066737325,-0.4683758105877214,0.5878868797362117
258,0.3456066411038838,-0.46789697383961115,0.5882586063596077
259,0.34444084830874616,-0.4674127125225601,0.5886293860716487
260,0.3432716634444569,-0.4669229858630035,0.5889992052857991
261,0.3420991078479808,-0.4664277529723429,0.589368050292923
262,0.3409232030309628,-0.4659269728487676,0.5897359072594468
263,0.3397439706799222,-0.465420604379113,0.5901027622255159
264,0.3385614326564278,-0.46490860634075604,0.5904686011031491
265,0.33737561099725416,-0.46439093740354903,0.5908334096743877
266,0.3361865279145182,-0.4638675561317915,0.5911971735894404
267,0.33499420579579614,-0.46333842098624134,0.591559878364824
268,0.3337986672042201,-0.4628034903261653,0.5919215093814992
269,0.33259993487855405,-0.4622627224114294,0.5922820518830011
270,0.3313980317332488,-0.46171607540463006,0.5926414909735657
271,0.33019298085847537,-0.4611635073732662,0.5929998116162506
272,0.3289848055201369,-0.4606049762919534,0.5933569986310511
273,0.3277735291598581,-0.46004044004467964,0.5937130366930107
274,0.32655917539495183,-0.4594698564271045,0.5940679103303267
275,0.32534176801836373,-0.4588931831489014,0.5944216039224502
276,0.3241213309985923,-0.45831037783614414,0.5947741016981809
277,0.3228978884795862,-0.4577213980337379,0.5951253877337561
278,0.3216714647806169,-0.4571262012078955,0.5954754459509348
279,0.32044208439612726,-0.4565247447486596,0.595824260115076
280,0.3192097719955549,-0.45591698597247143,0.5961718138332116
281,0.31797455242313083,-0.4553028821247866,0.5965180905521136
282,0.3167364506976524,-0.4546823903827389,0.5968630735563563
283,0.3154954920122301,-0.45405546785785234,0.5972067459663727
284,0.31425170173400846,-0.45342207159880277,0.5975490907365059
285,0.3130051054038603,-0.4527821585942289,0.5978900906530544
286,0.3117557287360539,-0.45213568577559404,0.5982297283323135
287,0.3105035976178931,-0.45148261002009943,0.5985679862186098
288,0.30924873810932973,-0.450822888153649,0.5989048465823326
289,0.3079911764425483,-0.4501564769538673,0.5992402915179583
290,0.3067309390215221,-0.44948333315317035,0.5995743029420718
291,0.3054680524215411,-0.44880341344189145,0.599906862591382
292,0.30420254338871117,-0.4481166744714611,0.6002379520207334
293,0.30293443883942356,-0.44742307285764316,0.6005675526011132
294,0.3016637658597956,-0.44672256518382736,0.6008956455176541
295,0.30039055170508144,-0.446015108004379,0.6012222117676335
296,0.29911482379905285,-0.4453006578480466,0.6015472321584686
297,0.29783660973334974,-0.4445791712214289,0.6018706873057086
298,0.2965559372668003,-0.4438506046125008,0.6021925576310228
299,0.29527283432471046,-0.4431149144942004,0.6025128233601865
300,0.29398732899812235,-0.44237205732807694,0.6028314645210647
301,0.29269944954304156,-0.4416219895680014,0.603148460941592
302,0.29140922437963296,-0.44086466766393956,0.6034637922477519
303,0.2901166820913853,-0.44010004806578906,0.6037774378615541
304,0.28882185142424355,-0.4393280872272815,0.6040893769990104
305,0.2875247612857097,-0.43854874160994983,0.6043995886681098
306,0.2862254407439113,-0.4377619676871623,0.6047080516667936
307,0.28492391902663794,-0.43696772194822375,0.60501474458093
308,0.2836202255203449,-0.43616596090254534,0.6053196457822895
309,0.2823143897691249,-0.43535664108388317,0.6056227334265216
310,0.281006441473647,-0.43453971905464717,0.6059239854511326
311,0.279696410490063,-0.43371515141028105,0.6062233795734653
312,0.2783843268288807,-0.43288289478371395,0.6065208932886821
313,0.2770702206538048,-0.4320429058498852,0.6068165038677507
314,0.27575412228054497,-0.43119514133034265,0.6071101883554338
