,x,y,z
0,1.0,-1.0,1.0
1,0.9971000902499751,-0.9974999999999712,0.9995498194999779
2,0.9913259813740555,-0.9925246768194331,0.9986437300931382
3,0.9827415226442039,-0.9851353247644505,0.9972678024090783
4,0.9714473435442413,-0.9754285576937837,0.9954010771058315
5,0.9575785438687834,-0.9635340844311279,0.9930174722644577
6,0.941301502130973,-0.9496116253107494,0.9900882842140735
7,0.9228099027483413,-0.9338470680633327,0.9865850883505539
8,0.9023201091281459,-0.9164479872952541,0.9824828141231503
9,0.8800660312831646,-0.8976386722454868,0.9777627570941658
10,0.8562936521893498,-0.8776548214358538,0.9724153013485483
11,0.8312553863011971,-0.856738069792831,0.9664421555350835
12,0.8052044463569036,-0.8351305137783916,0.9598579512871939
13,0.778389391020488,-0.8130693934088359,0.9526911080310196
14,0.7510490164518361,-0.790782077519411,0.9449839269288143
15,0.7234077401727712,-0.7684814812965665,0.9367919328605859
16,0.6956716063187083,-0.7463620241917219,0.9281825318818553
17,0.6680250182887252,-0.7245962131794135,0.9192330890673877
18,0.6406282786919019,-0.7033319122309496,0.9100285564693184
19,0.6136159880730716,-0.6826903350091795,0.9006587932879985
20,0.587096323902872,-0.662764775085355,0.8912157219344393
21,0.5611511904511053,-0.6436200670631899,0.8817904570231793
22,0.5358371991879451,-0.6252927531494686,0.8724705323116877
23,0.511187409134951,-0.6077919128803837,0.8633373356900456
24,0.48721372814098224,-0.5911005985818719,0.8544638461986973
25,0.4639098506203221,-0.5751778052759773,0.8459127503353077
26,0.4412545863097868,-0.5599608907930264,0.8377349972269976
27,0.4192154196773755,-0.5453683497722333,0.8299688325572981
28,0.3977521323422458,-0.531302834500164,0.8226393283236968
29,0.3768203225863074,-0.5176543072174951,0.8157583990059247
30,0.35637466752264096,-0.5043032042176087,0.8093252651296281
31,0.3363717946127471,-0.49112349362209207,0.8033272945260176
32,0.316772658739693,-0.47798551782919657,0.797741123127007
33,0.297544356507948,-0.4647585292983723,0.7925339349330918
34,0.2786613474234885,-0.45131285446986186,0.787664768703173
35,0.26010608814413705,-0.4375216538471199,0.7830857196341313
36,0.24186911722064036,-0.4232622840440874,0.7787429186032956
37,0.22394865061648714,-0.4084173066162359,0.7745771980515048
38,0.20634976113779213,-0.39287522529186836,0.7705243890808614
39,0.18908321782390033,-0.37653106476407633,0.7665152346627215
